nid	v	max_rel	argmax_alpha	hero_abs	nrungs
v28CCCACCACCACACACACACCACACACACAACCACACACAAACCACACADEBE	28	9.923931495292885e-06	21.872676300000002	8.881784197001252e-16	10
v28CCCACCACCACACACACACCACACACACAACCACACACACAACCAACADAEE	28	1.1258562161323409e-05	21.872676300000002	1.7763568394002505e-15	10
v28CCCACCACCACACACACACCACACACACACACCACACACAAACACAACADEE	28	3.492464574671038e-06	21.872676300000002	6.661338147750939e-16	10
v28CCCACCACCACACACCACACACACAACCACACACACAACCAACACACAABAE	28	2.523579593080705e-07	43.466993469328585	1.2212453270876722e-15	10
v28CCCACCACCACCACAACACCACACCACAACACCACAACCACAACAACAABBE	28	5.234613959083817e-07	21.872676300000002	2.220446049250313e-15	10
v28CCCACCACCACCACAACACCACACCACAACACCACAACCACAACAADECAAE	28	2.4026012727156834e-07	21.872676300000002	1.7763568394002505e-15	10
v28CCCACCACCACCACAACACCACACCACAACACCACACACCAAACAACAAABE	28	3.957859491522194e-07	21.872676300000002	9.992007221626409e-16	10
v28CCCACCACCACCACAACACCACACCACAACACCACACACCAAACAACADEBE	28	7.994373076645749e-07	21.872676300000002	1.887379141862766e-15	10
v28CCCACCACCACCACAACACCACACCACAACACCACACACCACAACAADEABE	28	8.311096044570053e-07	21.872676300000002	7.771561172376096e-16	10
v28CCCACCACCACCACACAACCACACCACACAACCAACACCACACAACDEAABE	28	2.6201562708462725e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACACAACACCACACACAACACCACACACAACAAACAAE	28	7.660197451096413e-08	55.27909663310495	8.881784197001252e-16	10
v28CCCACCACCACCACACACAACACCACACACAACACCACACACAACAACAAAE	28	7.959523405827986e-08	55.27909663310495	8.881784197001252e-16	10
v28CCCACCACCACCACACACAACACCACACACAACACCACACACAACAACAABE	28	7.595625532184324e-08	43.466993469328585	8.881784197001252e-16	10
v28CCCACCACCACCACACACACACACCACACACAACAACCACACACAAACADEE	28	1.4640166724439492e-07	55.27909663310495	1.4432899320127035e-15	10
v28CCCACCACCACCACACACACACACCACACACAACACACACACACAAACADEE	28	6.888242219721686e-07	21.872676300000002	6.661338147750939e-16	10
v28CCCACCACCACCACACACACACACCACACACAACACACCACACACAAAABAE	28	2.7917714031162177e-07	43.466993469328585	2.220446049250313e-15	10
v28CCCACCACCACCACACACACACACCACACACAACACACCACACACAADEABE	28	3.607502641814994e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACACACCACACACAACACACCACACACAADEBAE	28	2.832911890998348e-07	43.466993469328585	1.2212453270876722e-15	10
v28CCCACCACCACCACACACACACACCACACACACAAACCACACACADECADEE	28	1.8514275339476448e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACACACCACACACACAACACACACACAAACADEE	28	2.7398144157729945e-06	21.872676300000002	1.2212453270876722e-15	10
v28CCCACCACCACCACACACACACACCACACACACAACACCACACACAAAABAE	28	1.6914092558692793e-07	43.466993469328585	8.881784197001252e-16	10
v28CCCACCACCACCACACACACACACCACACACACAACACCACACACADEAABE	28	1.473762588259555e-07	43.466993469328585	6.661338147750939e-16	10
v28CCCACCACCACCACACACACACACCACACACACAACACCACACACADEABAE	28	1.447377272539134e-07	43.466993469328585	6.661338147750939e-16	10
v28CCCACCACCACCACACACACACACCACACACACACAACCACACACAAAABAE	28	1.516591775645524e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACACACCACACACACACAACCACACACAADEABE	28	1.9590248586853196e-07	43.466993469328585	8.881784197001252e-16	10
v28CCCACCACCACCACACACACACACCACACACACACAACCACACACAADEBAE	28	1.9137400934099856e-07	43.466993469328585	1.9984014443252818e-15	10
v28CCCACCACCACCACACACACACACCACACACACACACACACACACADEABAE	28	1.5822503710903023e-06	21.872676300000002	1.5543122344752192e-15	10
v28CCCACCACCACCACACACACCACACACAACACACCACACACAACAACADEAE	28	7.399343056014379e-06	21.872676300000002	8.881784197001252e-16	10
v28CCCACCACCACCACACACACCACACCAACAACACCACACACCAAAABCADEE	28	3.428118004119752e-07	43.466993469328585	6.661338147750939e-16	10
v28CCCACCACCACCACACACACCACACCAACAACACCACACACCAAABACADEE	28	3.3456821251603887e-07	43.466993469328585	8.881784197001252e-16	10
v28CCCACCACCACCACACACACCACACCAACAACACCACACACCAAACAADEAE	28	6.615191600069881e-07	43.466993469328585	1.7763568394002505e-15	10
v28CCCACCACCACCACACACACCACACCAACAACACCACACACCAAACADABEE	28	2.8630615828603044e-07	43.466993469328585	8.881784197001252e-16	10
v28CCCACCACCACCACACACACCACACCAACAACACCACACACCAAACADBAEE	28	3.1899794930709456e-07	43.466993469328585	1.7763568394002505e-15	10
v28CCCACCACCACCACACACACCACACCAACACAACCACACACCAAAABCADEE	28	2.423562168756392e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACCACACCAACACAACCACACACCAACAADBAEE	28	4.466429878927901e-07	21.872676300000002	1.3322676295501878e-15	10
v28CCCACCACCACCACACACACCACACCAACACAACCACACACCAADECADEAE	28	4.4143233447759794e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACCACACCAACACACACCACACACCAAAABAABE	28	5.54491781267687e-07	21.872676300000002	1.4432899320127035e-15	10
v28CCCACCACCACCACACACACCACACCAACACACACCACACACCAADEABABE	28	4.0668347597998466e-07	43.466993469328585	6.661338147750939e-16	10
v28CCCACCACCACCACACACACCACACCAACACACACCACACACCAADEABBAE	28	3.0203094403760937e-07	43.466993469328585	1.5543122344752192e-15	10
v28CCCACCACCACCACACACACCACACCACAAACACCACACACCADEABCADEE	28	2.570680241047914e-07	43.466993469328585	5.551115123125783e-16	10
v28CCCACCACCACCACACACACCACACCACAACAACCACACACACAAABCADEE	28	9.941644039224152e-07	21.872676300000002	9.992007221626409e-16	10
v28CCCACCACCACCACACACACCACACCACAACAACCACACACCAAAABCADEE	28	1.9128855926511096e-07	21.872676300000002	8.881784197001252e-16	10
v28CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAABBABE	28	3.4981345122408564e-07	21.872676300000002	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAADABEE	28	2.9029597203411584e-07	43.466993469328585	7.771561172376096e-16	10
v28CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAADBAEE	28	3.6171463109649234e-07	21.872676300000002	1.3322676295501878e-15	10
v28CCCACCACCACCACACACACCACACCACAACACACACACACCAAABACADEE	28	2.548736933756652e-07	43.466993469328585	1.2212453270876722e-15	10
v28CCCACCACCACCACACACACCACACCACAACACACACACACCADEACADEAE	28	3.949755033070012e-07	43.466993469328585	1.3322676295501878e-15	10
v28CCCACCACCACCACACACACCACACCACAACACACCACACACADEACAADEE	28	1.3294858350313786e-05	21.872676300000002	9.992007221626409e-16	10
v28CCCACCACCACCACACACACCACACCACAACACACCACACACCAAAABAABE	28	4.847570735474072e-07	21.872676300000002	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACCACACCACAACACACCACACACCAAADEBABE	28	7.503233863582697e-07	21.872676300000002	6.661338147750939e-16	10
v28CCCACCACCACCACACACACCACACCACAACACACCACACACCADEAABABE	28	3.382667372803712e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACCACACCACAACACACCACACACCADEAABBAE	28	2.7101616583185e-07	21.872676300000002	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACCACACCACAACACACCACACACCADEABAABE	28	4.4790780245594774e-07	21.872676300000002	8.881784197001252e-16	10
v28CCCACCACCACCACACACACCACACCACACAAACCACACACCAADECADEAE	28	2.894494733408657e-07	43.466993469328585	9.992007221626409e-16	10
v28CCCACCACCACCACACACACCACACCACACAACACCACACACCAAAABAABE	28	4.212414368165538e-07	21.872676300000002	1.3322676295501878e-15	10
v28CCCACCACCACCACACACACCACACCACACAACACCACACACCAADEABBAE	28	2.0790431352100425e-07	43.466993469328585	1.5543122344752192e-15	10
v28CCCACCACCACCACACACACCACACCACACACAACCACACACCADEAABBAE	28	1.8760569088329025e-07	43.466993469328585	8.881784197001252e-16	10
v28CCCACCACCACCACACACACCACACCACACACAACDEACCACACACAAAABE	28	1.5787275062215551e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACACACDECACACACACACACACACACACACAACAABE	28	1.2277474554334346e-06	21.872676300000002	6.661338147750939e-16	10
v28CCCACCACCACCACACACACDECACACACACACACACACACACACACAABAE	28	1.0255083370743026e-06	21.872676300000002	1.2212453270876722e-15	10
v28CCCACCACCACCACACCACAACACCACAACCACAACACCACAACCADEAABE	28	2.755314168981479e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACCACAACACCACACACACAAACCACACACADECADEE	28	2.646090783339447e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACCACAACACCACACACACAACACACACACAAACADEE	28	2.6612079741102125e-06	21.872676300000002	9.992007221626409e-16	10
v28CCCACCACCACCACACCACAACACCACACACACAACACACACACACAABABE	28	2.506984982168443e-06	21.872676300000002	7.771561172376096e-16	10
v28CCCACCACCACCACACCACAACACCACACACACAACACCACACACADEAABE	28	2.35135514282542e-07	43.466993469328585	8.881784197001252e-16	10
v28CCCACCACCACCACACCACAACACCACACACCAAACACACACACACDEADEE	28	7.10028111126412e-07	43.466993469328585	1.6653345369377348e-15	10
v28CCCACCACCACCACACCACAACACCACACACCAAACACCACACAACDEAABE	28	3.504511841812432e-07	43.466993469328585	8.881784197001252e-16	10
v28CCCACCACCACCACACCACAACACCACACACCAAACACCACACACADBEBAE	28	2.415694089643603e-07	55.27909663310495	1.3322676295501878e-15	10
v28CCCACCACCACCACACCACAACACCACACACCAAACACCACACACADEAABE	28	3.0991776475468285e-07	55.27909663310495	6.661338147750939e-16	10
v28CCCACCACCACCACACCACAACACCACACACCACAAACCACACAACDAEABE	28	2.837374569661843e-07	55.27909663310495	1.5543122344752192e-15	10
v28CCCACCACCACCACACCACAACACCACACACCACAAACCACACACAADEABE	28	3.4672492673051854e-07	43.466993469328585	1.3322676295501878e-15	10
v28CCCACCACCACCACACCACAACACCACACACCACAAACCACACACAADEBAE	28	2.3198564622563363e-07	55.27909663310495	8.881784197001252e-16	10
v28CCCACCACCACCACACCACAACACCACACACCACAACACACACACAADEABE	28	6.53399136980709e-07	21.872676300000002	1.7763568394002505e-15	10
v28CCCACCACCACCACACCACAACACCACACACCACAACACCACACAADABEAE	28	2.9168824919936163e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACCACACAACCACACACAACAACCACACACAAACADEE	28	9.496327681263128e-07	21.872676300000002	7.771561172376096e-16	10
v28CCCACCACCACCACACCACACACACCACACACCADEACACACACAACDEABE	28	3.619950777805313e-07	43.466993469328585	1.1102230246251565e-15	10
v28CCCACCACCACCACACCACACACACDEACCACACACACAACCAACACAAAAE	28	2.4289456710433156e-07	55.27909663310495	1.2212453270876722e-15	10
v28CCCACCCACCACCACAACCACACCAACCACAACACACACDECACAAACADEE	28	2.7608302874555315e-07	21.872676300000002	1.887379141862766e-15	10
v28CCCACCCACCACCACACACCACACCAACCACACACAACACAAACCAAABAAE	28	1.6936178735894292e-07	55.27909663310495	7.771561172376096e-16	10
v28CCCCACCACACACCACACCACACACACCAACACCACAACACACDEACADEAE	28	4.77297969099544e-07	43.466993469328585	6.661338147750939e-16	10
v28CCCCACCACACCACACACACAACCACACACACAACCACACACACAACAAAAE	28	1.4107135238234256e-06	21.872676300000002	9.992007221626409e-16	10
v28CCCCACCACACCACCACACCACACACACACACACACACAACACAAACAAAAE	28	1.5931800692150397e-07	43.466993469328585	7.771561172376096e-16	10
v28CCCCACCACCACACCACACCACACCACACACAAACCACAACAACADECAAAE	28	1.3895309193694383e-07	55.27909663310495	7.771561172376096e-16	10
v290h0f7992414bbac49e	290	0.4237771623079504	2.1000000000000014	1.021405182655144e-14	1
v290h1a2f90bc498c4723	290	1.0286710956908118	2.1000000000000014	9.43689570931383e-15	1
v290h790855371f37b776	290	0.5821233183809286	2.1000000000000014	7.993605777301127e-15	1
v290h8594802cf9ae1430	290	0.6263299781137938	2.1000000000000014	9.2148511043888e-15	1
v296hc23f324403ace6be	296	0.6817085496811843	2.1000000000000014	2.609024107869118e-14	1
v296hcb57467ec7a6dde6	296	0.7415816729004333	2.1000000000000014	1.887379141862766e-14	1
v29CCCACACACACACACACACACACACACACACACACACACACACACACACACAAE	29	5.992419627954049e-06	2.1000000000000014	1.1102230246251565e-15	10
v29CCCACACACCACACAACCACACAACCACACAACCACACAACCACACAACACAAE	29	8.845993475771087e-07	2.1000000000000014	1.6653345369377348e-15	10
v29CCCACACACCACACACACACACACACACACACACACACACACACAACACACAAE	29	4.6778210654533113e-07	21.872676300000002	2.1094237467877974e-15	10
v29CCCACACACCACACACACACACACACACACACACACACACACACACAACACAAE	29	2.8912618458755184e-07	21.872676300000002	1.5543122344752192e-15	10
v29CCCACACACCACACACACACACACACACACACACACACACACACACACACAAAE	29	2.467857700215176e-07	21.872676300000002	1.887379141862766e-15	10
v29CCCACACACCACACACACACACACACACACACACACACACACACACACACADEE	29	4.03208810796256e-07	21.872676300000002	1.1102230246251565e-15	10
v29CCCACACACCACACACACCACACACAACCACACACAACACACACAACACACAAE	29	2.2482305071552613e-06	21.872676300000002	8.881784197001252e-16	10
v29CCCACACACCACACACACCACACACAACCACACACAACCAACACAACCAACAAE	29	3.500936942570067e-07	21.872676300000002	8.881784197001252e-16	10
v29CCCACACACCACACACACCACACACAACCACACACAACCACACACAACAACAAE	29	4.0848836546948405e-06	21.872676300000002	1.887379141862766e-15	10
v29CCCACACACCACACACACCACACACACACACACACACACACACACAACAACAAE	29	6.230121145887254e-07	21.872676300000002	1.7763568394002505e-15	10
v29CCCACACACCACACACACCACACACACACACACACACACACACACACAACADEE	29	6.013357344174852e-07	21.872676300000002	6.661338147750939e-16	10
v29CCCACACACCACACACACCACACACACACACACACACACACACACACACAADEE	29	1.5016854864586313e-06	21.872676300000002	1.2212453270876722e-15	10
v29CCCACACACCACACACACCACACACACACCACACACACAACACACACACAAABE	29	7.878764628642683e-07	21.872676300000002	2.220446049250313e-15	10
v29CCCACACACCACACACACCACACACACACCACACACACAACACACACACAABAE	29	8.870313003042973e-07	21.872676300000002	1.1102230246251565e-15	10
v29CCCACACACCACACACACCACACACACACCACACACACACAACACACAACAABE	29	1.0747802454594242e-07	43.466993469328585	1.3322676295501878e-15	10
v29CCCACACACCACACACACCACACACACACCACACACADECACACACAACACAAE	29	1.180143743049106e-07	2.1000000000000014	8.881784197001252e-16	10
v29CCCACACCACACACACCAACACACACCAACACACACCAACACACACAACACAAE	29	1.3331092566704343e-06	21.872676300000002	1.1102230246251565e-15	10
v29CCCACACCACACACACCAACACACACCAACACACACCAACACACACCAACADEE	29	2.0543063109669904e-06	21.872676300000002	1.1102230246251565e-15	10
v29CCCACACCACACACACCACACACAACCACACACAACCACACACAACAACACAAE	29	9.85567164571012e-07	21.872676300000002	1.7763568394002505e-15	10
v29CCCACACCACACACACCACACACAACCACACACAACCACACACAACACACAAAE	29	1.3078653585867388e-06	21.872676300000002	1.4432899320127035e-15	10
v29CCCACACCACACACACCACACACAACCACACACAACCACACACAACCACAAAAE	29	1.834220454702432e-06	21.872676300000002	1.1102230246251565e-15	10
v29CCCACACCACACACACCACACACAACCACACACAACCACACACAACCACAADEE	29	4.309838358194804e-06	21.872676300000002	1.1102230246251565e-15	10
v29CCCACACCACACACACCACACACACACACACACACACACACACAACAACACAAE	29	2.2737129886311818e-07	43.466993469328585	1.3322676295501878e-15	10
v29CCCACACCACACACACCACACACACACACACACACACACACACAACACACAAAE	29	3.205495783334399e-07	21.872676300000002	1.6653345369377348e-15	10
v29CCCACACCACACACACCACACACACACACACACACACACACACACAACACAABE	29	2.1888414755049094e-07	21.872676300000002	2.55351295663786e-15	10
v29CCCACACCACACACACCACACACACACACACACACACACACACACACAACAABE	29	1.9997055437451486e-07	43.466993469328585	1.4432899320127035e-15	10
v29CCCACACCACACACACCACACACACACACACACACACACACACACACACAAABE	29	6.913960814877969e-07	21.872676300000002	1.5543122344752192e-15	10
v29CCCACACCACACACACCACACACACACACACACACACACACACACACACADEAE	29	2.9358044589416386e-07	43.466993469328585	8.881784197001252e-16	10
v29CCCACACCACACACACCACACACACACCACACACACAACACACACACAACADEE	29	9.272488397506529e-07	21.872676300000002	1.2212453270876722e-15	10
v29CCCACACCACACACACCACACACACACCACACACACAACCAACACACAABCAAE	29	3.245325831372549e-06	21.872676300000002	1.5543122344752192e-15	10
v29CCCACACCACACACACCACACACACACCACACACACAACCACACACACAAAABE	29	4.456306100286473e-06	21.872676300000002	2.886579864025407e-15	10
v29CCCACACCACACACACCACACACACACCACACACACAACCACACACACAABDEE	29	4.699989016013134e-06	21.872676300000002	1.3322676295501878e-15	10
v29CCCACACCACACACACCACACACACACCACACACACACAACACACAACAACAAE	29	6.084393290710816e-06	21.872676300000002	6.661338147750939e-16	10
v29CCCACACCACACACACCACACACACACCACACACACACAACACACACACAADEE	29	1.588921619973957e-05	21.872676300000002	1.3322676295501878e-15	10
v29CCCACACCACACACACCACACACACACCACACACACACACACACACAACAAABE	29	3.790169808426956e-06	21.872676300000002	1.7763568394002505e-15	10
v29CCCACACCACACACACCACACACACACCACACACACACACACACACAACADEAE	29	2.1935282780397162e-06	21.872676300000002	1.1102230246251565e-15	10
v29CCCACACCACACACACCACACACACACCACACACACACACACACACACAAAABE	29	2.037290964462853e-06	21.872676300000002	1.5543122344752192e-15	10
v29CCCACACCACACACACCACACACACACCACACACACACACACACACACADEABE	29	7.363298141858685e-06	21.872676300000002	7.771561172376096e-16	10
v29CCCACACCACACACACCACACACACACCACACACACACACCAACACAADECAAE	29	3.948134253284697e-06	21.872676300000002	1.2212453270876722e-15	10
v29CCCACACCACACACACCACACACACACCACACACACACACCAACACACADEBAE	29	1.1738193273857239e-05	21.872676300000002	8.881784197001252e-16	10
v29CCCACACCACCACACACAACCACACACAACCACACACAACCACACACAACAABE	29	5.357360435393709e-06	21.872676300000002	1.1102230246251565e-15	10
v29CCCACACCACCACACACACACCACACACACAACCACACACACAACACACAABAE	29	3.2310244472166514e-07	21.872676300000002	1.4432899320127035e-15	10
v29CCCACACCACCACACACACACCACACACACAACCACACACACAACCACAABABE	29	1.725121459451848e-07	43.466993469328585	6.661338147750939e-16	10
v29CCCACACCACCACACACACACCACACACACACACACACACAACAACACACAAAE	29	6.389335204189082e-07	21.872676300000002	1.9984014443252818e-15	10
v29CCCACACCACCACACACACACCACACACACACACCACACACACAAABCACAABE	29	2.9373211108922767e-07	43.466993469328585	1.1102230246251565e-15	10
v29CCCACACCACCACACACCACACCACACACAACACACCAACACAACACACAADEE	29	4.1476397883415314e-07	43.466993469328585	6.661338147750939e-16	10
v29CCCACACCACCACACACCACACCACACACAACACACCACACAAACACACAADEE	29	4.1875467468161745e-07	43.466993469328585	1.3322676295501878e-15	10
v29CCCACACCACCACACACCACACCACACACACACACACCACACADEACAACAABE	29	4.259363163599772e-07	43.466993469328585	1.6653345369377348e-15	10
v29CCCACACCACCACACACCACACCACACACACACACACCADEACACACAACDEAE	29	5.193928576975108e-07	43.466993469328585	1.4432899320127035e-15	10
v29CCCACACCACCACACACCACACCACACACACCACACAACACADECACACAABAE	29	3.839916762430982e-06	21.872676300000002	1.2212453270876722e-15	10
v29CCCACCACACACACACACACACACACACACACACACACACACACACACAACAAE	29	2.6644465883666416e-07	43.466993469328585	9.992007221626409e-16	10
v29CCCACCACACACACCACACACAACCACACACAACCACACACAACCACACAAABE	29	2.371066896691295e-07	21.872676300000002	8.881784197001252e-16	10
v29CCCACCACACACACCACACACACACCACACACACAACACACACACAACACAABE	29	1.157117993385117e-06	43.466993469328585	1.2212453270876722e-15	10
v29CCCACCACACCACACACAACCACACACAACCACACACAACCACACACAABCAAE	29	1.014071937822694e-05	21.872676300000002	1.5543122344752192e-15	10
v29CCCACCACACCACACACACACACACACACACACACACACACACACACACAADEE	29	3.880952076036704e-07	21.872676300000002	1.4432899320127035e-15	10
v29CCCACCACACCACACACACACACACACACACACACACACACACACACACADEAE	29	1.1765264661970766e-06	21.872676300000002	6.661338147750939e-16	10
v29CCCACCACACCACACACACACCAACACACACACCAACACACACACCAABACAAE	29	3.152648041190249e-07	43.466993469328585	1.2212453270876722e-15	10
v29CCCACCACACCACACACACACCACACACAACACCACACACAACACACAACAAAE	29	1.2017367748564173e-07	43.466993469328585	1.5543122344752192e-15	10
v29CCCACCACACCACACACACACCACACACAACACCACACACAACACACAACAABE	29	9.747928711388366e-08	43.466993469328585	6.661338147750939e-16	10
v29CCCACCACACCACACACACACCACACACAACACCACACACAACACCAABACAAE	29	8.504681513621426e-08	43.466993469328585	7.771561172376096e-16	10
v29CCCACCACACCACACACACACCACACACAACACCACACACAACACCACAADAEE	29	7.34523706983471e-08	43.466993469328585	1.2212453270876722e-15	10
v29CCCACCACACCACACACACACCACACACACAACACACACACAACACACACAAAE	29	6.2627385281594906e-06	21.872676300000002	5.551115123125783e-16	10
v29CCCACCACACCACACACACACCACACACACAACCAACACACAACCAACACAAAE	29	1.231531995014797e-07	43.466993469328585	1.1102230246251565e-15	10
v29CCCACCACACCACACACACACCACACACACAACCACACACACAACACAACAAAE	29	2.6700024506680554e-06	21.872676300000002	8.881784197001252e-16	10
v29CCCACCACACCACACACACACCACACACACAACCACACACACAACACAACADEE	29	1.8595062550524234e-06	21.872676300000002	8.881784197001252e-16	10
v29CCCACCACACCACACACACACCACACACACAACCACACACACAACCACAABABE	29	6.728373189596913e-07	21.872676300000002	1.1102230246251565e-15	10
v29CCCACCACACCACACACACACCACACACACAACCACACACACAACCACAADAEE	29	2.1394215509112082e-06	21.872676300000002	1.3322676295501878e-15	10
v29CCCACCACACCACACACACACCACACACACACAACACACACACAACACACAAAE	29	1.3606007004875525e-07	21.872676300000002	1.2212453270876722e-15	10
v29CCCACCACACCACACACACACCACACACACACACACACACAACACACAACAAAE	29	2.3535691010715763e-07	21.872676300000002	1.887379141862766e-15	10
v29CCCACCACACCACACACACACCACACACACACACACACACACAACACAACAAAE	29	2.124083073120615e-07	21.872676300000002	1.1102230246251565e-15	10
v29CCCACCACACCACACACACACCACACACACACACACACACACAACACAACADEE	29	3.3068854332840226e-07	21.872676300000002	1.6653345369377348e-15	10
v29CCCACCACACCACACACACACCACACACACACACACACACACACACACAABABE	29	2.3625504104651437e-07	21.872676300000002	1.5543122344752192e-15	10
v29CCCACCACACCACACACACACCACACACACACACCAACACACAAACCAACADEE	29	1.5415330987728015e-07	43.466993469328585	1.3322676295501878e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACAACACAACACAAABE	29	1.2386059098634143e-07	43.466993469328585	9.992007221626409e-16	10
v29CCCACCACACCACACACACACCACACACACACACCACACACAAACACACAADEE	29	7.794479785568406e-08	43.466993469328585	1.1102230246251565e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACACAACAACACAABAE	29	1.2512678520187976e-07	43.466993469328585	9.992007221626409e-16	10
v29CCCACCACACCACACACACACCACACACACACACCACACACAACACACADEAAE	29	1.3897014486931065e-07	43.466993469328585	8.881784197001252e-16	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACAAABCACAABE	29	7.617490976140766e-08	43.466993469328585	1.7763568394002505e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACAAACACAABAE	29	1.1910962759056655e-07	43.466993469328585	1.2212453270876722e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACAAACCADEABE	29	1.1292513695410876e-07	43.466993469328585	1.3322676295501878e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACAACACADEAAE	29	1.4165300241232115e-07	43.466993469328585	8.881784197001252e-16	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACAACACADEABE	29	1.0578719883660663e-07	55.27909663310495	7.771561172376096e-16	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACACAABCADEAE	29	1.1433520675914473e-07	43.466993469328585	1.2212453270876722e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACACAACADEAAE	29	9.806452569489515e-08	43.466993469328585	1.1102230246251565e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACACAACADEABE	29	1.2457148108130374e-07	21.872676300000002	1.3322676295501878e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACACACAADEABE	29	7.71360354283977e-08	43.466993469328585	1.1102230246251565e-15	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACACACADBAEAE	29	8.34728728078011e-08	43.466993469328585	9.992007221626409e-16	10
v29CCCACCACACCACACACACACCACACACACACACCACACACACADECACAABAE	29	1.2764649113037368e-07	21.872676300000002	1.2212453270876722e-15	10
v29CCCACCACACCACACCAACACCACACACAACACCACACACAACACACAACAAAE	29	1.1005791109733037e-07	43.466993469328585	8.881784197001252e-16	10
v29CCCACCACACCACACCAACACCACACACAACACCACACACAACACACAACAABE	29	9.969643786779303e-08	55.27909663310495	7.771561172376096e-16	10
v29CCCACCACACCACACCAACACCACACACAACACCACACACAACACCACAADAEE	29	9.766593858106482e-08	55.27909663310495	1.5543122344752192e-15	10
v29CCCACCACACCACACCAACACCACACACCAACACACACACACAACACAACAAAE	29	2.776814523320956e-07	43.466993469328585	1.3322676295501878e-15	10
v29CCCACCACACCACACCAACACCACACACCAACACACACACACAACACAACADEE	29	2.185806924065679e-07	2.1000000000000014	1.5543122344752192e-15	10
v29CCCACCACACCACACCAACACCACACACCAACACACACACACCAACACAADEBE	29	7.194927293426927e-07	21.872676300000002	8.881784197001252e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACAAACACACAADEE	29	1.8046421812919687e-07	43.466993469328585	6.661338147750939e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACAAABCACAABE	29	1.7692405365331316e-07	43.466993469328585	1.1102230246251565e-15	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACAAACACAABAE	29	3.194899505771162e-07	21.872676300000002	7.771561172376096e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACAAACCADEABE	29	1.963715089565941e-07	21.872676300000002	8.881784197001252e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACAACACADEAAE	29	2.0309448096680412e-07	43.466993469328585	6.661338147750939e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACAACACADEABE	29	2.6869423050893646e-07	21.872676300000002	6.661338147750939e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACCAABABCADEE	29	3.367605671789521e-07	43.466993469328585	9.992007221626409e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACCAABACADEAE	29	2.3070258002469033e-07	43.466993469328585	8.881784197001252e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACCAACADBABEE	29	3.4006022828170677e-07	43.466993469328585	9.992007221626409e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACDEABCACAABE	29	3.563002132419287e-07	43.466993469328585	8.881784197001252e-16	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACDEACACAABAE	29	2.2627847684955402e-07	43.466993469328585	1.1102230246251565e-15	10
v29CCCACCACACCACACCAACACCACACACCAACACCACACACACDEACCADEABE	29	2.0647419006596174e-07	43.466993469328585	1.3322676295501878e-15	10
v29CCCACCACACCACACCAACACCACACACDEACCACACACAACCACACACAAAAE	29	3.1763569117781547e-07	21.872676300000002	7.771561172376096e-16	10
v29CCCACCACACCACACCACACAACACACCACACAACACACCACACAACAAACAAE	29	3.0355833687746986e-07	43.466993469328585	3.3306690738754696e-15	10
